SpeciesName,HerbariumCode,Source,Collector,RecordNumber,CollectionDay,CollectionMonth,CollectionYear,Country,Admin1,Admin2,Admin3,Locality,Longitude,Latitude,CoordUncertainty,LocationNotes,EcologyNotes,AnalysisNotes,Remove,CountyLevelOnly
Hamamelis virginiana,MSC,http://www.herbarium.msu.edu/,Unknown,MSC0118871,NA,NA,1892,USA,MICHIGAN,Ingham,NA,NA,-84.373811,42.603534,21412.04625,College woods.,Woods.,NA,NA,1
Hamamelis virginiana,MSC,http://www.herbarium.msu.edu/,Unknown,MSC0118852,NA,NA,1892,USA,MICHIGAN,Ingham,NA,NA,-84.373811,42.603534,21412.04625,College Woods.,Woods.,NA,NA,1
Hamamelis virginiana,MSC,http://www.herbarium.msu.edu/,Unknown,MSC0118903,NA,NA,1892,USA,MICHIGAN,Ingham,NA,NA,-84.373811,42.603534,21412.04625,College Woods.,Woods.,NA,NA,1
Hamamelis virginiana,MSC,http://www.herbarium.msu.edu/,Unknown,MSC0118902,NA,NA,1892,USA,MICHIGAN,Ingham,NA,NA,-84.373811,42.603534,21412.04625,College Woods.,Woods.,NA,NA,1
Hamamelis virginiana,MSC,http://www.herbarium.msu.edu/,Cole,MSC0118910,22,10,1892,USA,MICHIGAN,Kent,NA,NA,-85.547446,43.032497,26424.22569,"Grand Rapids, Michigan.",,NA,NA,1
Alnus incana rugosa,MIN,http://search.bellmuseum.umn.edu/,"Sheldon, Edmund, P.",97278,1,6,1892,USA,MINNESOTA,Aitkin,,,-93.41976,46.602446,38753.22954,Farm Island Lake.,,NA,NA,1
Alnus incana rugosa,MIN,http://search.bellmuseum.umn.edu/,"Taylor, B., C.",97275,1,7,1892,USA,MINNESOTA,Chisago,,,-92.903849,45.505444,18493.77602,Center City.,,NA,NA,1
Rhamnus alnifolia,MIN,http://search.bellmuseum.umn.edu/,"Burglehaus, F., H.",152177,1,6,1892,USA,MINNESOTA,Hennepin,,,-93.475185,45.006064,21363.30381,near Minneapolis,,NA,NA,1
Alnus incana rugosa,MIN,http://search.bellmuseum.umn.edu/,"Sheldon, Edmund, P.",97261,1,7,1892,USA,MINNESOTA,Kanabec,,,-93.297788,45.94776,20736.57851,Mora,,NA,NA,1
Rhamnus alnifolia,MIN,http://search.bellmuseum.umn.edu/,"Sheldon, Edmund, P.",152175,1,7,1892,USA,MINNESOTA,Mille Lacs,,,-93.632996,45.929043,21721.48998,Milaca,,NA,NA,1
Alnus incana rugosa,MIN,http://search.bellmuseum.umn.edu/,"Sheldon, Edmund, P.",97260,1,7,1892,USA,MINNESOTA,Mille Lacs,,,-93.632996,45.929043,21721.48998,Milaca,,NA,NA,1
Rhamnus alnifolia,MIN,http://search.bellmuseum.umn.edu/,"Sheldon, Edmund, P.",152188,1,7,1892,USA,MINNESOTA,Mille Lacs,,,-93.632996,45.929043,21721.48998,Milaca,,NA,NA,1
Rhamnus alnifolia,MIN,http://search.bellmuseum.umn.edu/,"Sheldon, Edmund, P.",152174,1,7,1892,USA,MINNESOTA,Mille Lacs,,,-93.632996,45.929043,21721.48998,Milaca,,NA,NA,1
Fraxinus americana,CM,CM Collection Manager,"Britton, N.L.; Britton, E.G.; Vail, A.M.",NA,27,6,1892,USA,VIRGINIA,Grayson,NA,NA,-81.225337,36.656303,19092.85895,White Top Mt,,NA,NA,1
Alnus serrulata (Aiton) Willd.,UConn,GBIF Search,E.H. Eames,CONN00017376,27,9,1892,USA,CONNECTICUT,Fairfield,NA,Bridgeport,-73.19611,41.18638,NA,NA,NA,NA,NA,0
Alnus serrulata (Aiton) Willd.,UConn,GBIF Search,J. Franklin Collins,CONN00017410,3,4,1892,USA,RHODE ISLAND,Providence,NA,Providence,-71.42944,41.84055,NA,NA,NA,NA,NA,0
Fraxinus americana L.,UConn,GBIF Search,E.H. Eames,CONN00051061,20,9,1892,USA,CONNECTICUT,Fairfield,NA,Bridgeport,-73.19611,41.18638,NA,NA,NA,NA,NA,0
Hamamelis virginiana,US,GBIF Search,G. Sudworth,477163,7,11,1892,USA,DISTRICT OF COLUMBIA,District of Columbia,NA,NA,-77.03667,38.895,NA,NA,NA,NA,NA,0
Hamamelis virginiana L.,UConn,GBIF Search,A.A. Heller & E. Halbach,CONN00063469,8,10,1892,USA,PENNSYLVANIA,Lebanon,NA,Penryn,-76.36861,40.205,5,NA,NA,NA,NA,0
Rhamnus alnifolia L'H̩r.,UConn,GBIF Search,W. W. Eggleston,CONN00154753,29,5,1892,USA,VERMONT,Rutland,NA,Rutland,-72.9725,43.61055,5000,NA,NA,NA,NA,0
Alnus incana rugosa,MIN,http://search.bellmuseum.umn.edu/,"Anderson, A., P.",97279,1,7,1893,USA,MINNESOTA,Cass,,,-94.333773,46.951427,40823.98159,Gull Lake.,,NA,NA,1
Alnus incana rugosa,MIN,http://search.bellmuseum.umn.edu/,"Ballard, C., A.",97280,1,7,1893,USA,MINNESOTA,Cass,,,-94.333773,46.951427,40823.98159,Lake Kilpatrick.,,NA,NA,1
Hamamelis virginiana,CM,CM Collection Manager,"Eggert, H.",NA,21,6,1893,USA,MISSOURI,Wayne,NA,NA,-90.460868,37.113825,25017.57979,Leeper,,NA,NA,1
Hamamelis virginiana,BKL,bbg_herb_scrape.R,"Van Sickle, W. M.",174697,NA,7,1893,USA,NEW JERSEY,Hudson,North Bergen,New Durham,-74.078627,40.731384,6170.959045,NA,NA,NA,NA,1
Alnus serrulata,BKL,bbg_herb_scrape.R,"Van Sickle, W. M.",174107,NA,9,1893,USA,NEW JERSEY,Hudson,North Bergen,New Durham,-74.078627,40.731384,6170.959045,NA,NA,NA,NA,1
Alnus rugosa,BKL,bbg_herb_scrape.R,"Van Sickle, W. M.",174125,NA,4,1893,USA,NEW JERSEY,Hudson,North Bergen,New Durham,-74.078627,40.731384,6170.959045,NA,NA,NA,NA,1
Alnus serrulata,BKL,bbg_herb_scrape.R,"Van Sickle, W. M.",174125,NA,4,1893,USA,NEW JERSEY,Hudson,North Bergen,New Durham,-74.078627,40.731384,6170.959045,NA,NA,NA,NA,1
Alnus rugosa,BKL,bbg_herb_scrape.R,"Van Sickle, W. M.",174107,NA,9,1893,USA,NEW JERSEY,Hudson,North Bergen,New Durham,-74.078627,40.731384,6170.959045,NA,NA,NA,NA,1
Rhamnus alnifolia,OS,http://herbarium.osu.edu/,"Werner, W.C.",388859,27,5,1893,USA,OHIO,Champaign,Cedar Swamp,,-83.767542,40.132759,18799.00879,,,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Selby, A.D.",346721,14,7,1893,USA,OHIO,Delaware,Scioto,,-83.007462,40.278941,19112.77203,"Near Scioto, in Franklin Co",,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Kellerman, W.A.",346541,27,5,1893,USA,OHIO,Franklin,Columbus,,-83.008258,39.969447,20946.26329,,,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Day, M.E.",346568,12,6,1893,USA,OHIO,Lorain,Sheffield,,-82.179722,41.438805,20121.46146,French Creek,,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Harper, E.T.",v0006351WIS,23,8,1893,USA,WISCONSIN,Douglas,Superior,,-91.892579,46.463316,32789.55045,,,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Cheney, L.S.",v0006387WIS,25,7,1893,USA,WISCONSIN,Lincoln,Tomahawk,,-89.742082,45.338319,26919.17571,,,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Cheney, L.S.",v0006386WIS,25,7,1893,USA,WISCONSIN,Lincoln,Tomahawk,Wisconsin River,-89.742082,45.338319,26919.17571,,,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Cheney, L.S.",v0006286WIS,15,6,1893,USA,WISCONSIN,Vilas,,"Valley of the Wisconsin River, Lac Vieux Desert",-89.501254,46.049848,26574.43673,,,NA,NA,1
Rhamnus alnifolia,WIS,wisc_herb_scrape.R,"Cheney, L.S.",v0161196WIS,24,6,1893,USA,WISCONSIN,Vilas,Conover,Valley of the Wisconsin River near Conover.,-89.501254,46.049848,26574.43673,,,NA,NA,1
Alnus serrulata (Aiton) Willd.,UConn,GBIF Search,E.H. Eames,CONN00050730,19,5,1893,USA,CONNECTICUT,Fairfield,NA,Bridgeport,-73.19611,41.18638,NA,NA,NA,NA,NA,0
Alnus serrulata (Aiton) Willd.,UConn,GBIF Search,Edwin H. Eames,CONN00050729,10,4,1893,USA,CONNECTICUT,Fairfield,NA,Bridgeport,-73.19611,41.18638,NA,NA,NA,NA,NA,0
Fraxinus americana L.,UConn,GBIF Search,E.H. Eames,CONN00051060,19,5,1893,USA,CONNECTICUT,Fairfield,NA,Bridgeport,-73.19611,41.18638,NA,NA,NA,NA,NA,0
Fraxinus americana L.,UConn,GBIF Search,E.H. Eames,CONN00127655,3,8,1893,USA,CONNECTICUT,Fairfield,NA,Easton,-73.29722,41.25277,5000,NA,NA,NA,NA,0
Hamamelis virginiana,MSC,http://www.herbarium.msu.edu/,"Skeels, H.C.",MSC0118841,25,9,1894,USA,MICHIGAN,Ingham,NA,NA,-84.373811,42.603534,21412.04625,"Bank of Red Cedar River. Agricultural College, Mich.",Bank,NA,NA,1
Fraxinus americana,CM,CM Collection Manager,"Moon, L.S.",NA,8,10,1894,USA,MISSISSIPPI,Oktibbeha,NA,NA,-88.876151,33.422313,19435.76938,Starkville,,NA,NA,1
Alnus incana,BKL,bbg_herb_scrape.R,"Van Sickle, W. M.",174143,NA,8,1894,USA,NEW JERSEY,Sussex,Hadystown,Stockholm,-74.691855,41.137424,20685.37286,NA,NA,NA,NA,1
Alnus rugosa,BKL,bbg_herb_scrape.R,"Van Sickle, W. M.",174143,NA,8,1894,USA,NEW JERSEY,Sussex,Hadystown,Stockholm,-74.691855,41.137424,20685.37286,NA,NA,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Ricksecker, A.E.",346574,21,8,1894,USA,OHIO,Lorain,Oberlin,,-82.179722,41.438805,20121.46146,,,NA,NA,1
Hamamelis virginiana,OS,http://herbarium.osu.edu/,"Dick, W.M.",351359,19,5,1894,USA,OHIO,Lorain,Oberlin,,-82.179722,41.438805,20121.46146,,,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Kelsey, F.D.",346719,0,0,1894,USA,OHIO,Lorain,Oberlin,,-82.179722,41.438805,20121.46146,,,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Ricksecker, A.E.",346710,21,8,1894,USA,OHIO,Lorain,Oberlin,,-82.179722,41.438805,20121.46146,,,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Ricksecker, A.E.",346499,2,5,1894,USA,OHIO,Lorain,Oberlin,,-82.179722,41.438805,20121.46146,Oberlin campus,,NA,NA,1
Hamamelis virginiana,OS,http://herbarium.osu.edu/,"Kelsey, F.D.",351363,7,7,1894,USA,OHIO,Lorain,Oberlin,,-82.179722,41.438805,20121.46146,,,NA,NA,1
Alnus serrulata,CM,CM Collection Manager,"Miller, J.",NA,19,6,1894,USA,RHODE ISLAND,Providence,NA,NA,-71.578242,41.870488,18373.91957,Cat Swamp,,NA,NA,1
Alnus incana,CM,CM Collection Manager,"Miller, J.",NA,NA,NA,1894,USA,RHODE ISLAND,Providence,NA,NA,-71.578242,41.870488,18373.91957,Cat Swamp,,NA,NA,1
Alnus serrulata,CM,CM Collection Manager,"Miller, J.",NA,5,4,1894,USA,RHODE ISLAND,Providence,NA,NA,-71.578242,41.870488,18373.91957,Cat Swamp,,NA,NA,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Cheney, L.S.",v0009824WIS,30,5,1894,USA,WISCONSIN,Dane,Vermont,,-89.417852,43.067468,31416.98157,,,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Marshall, W.S.",v0006366WIS,12,9,1894,USA,WISCONSIN,Juneau,,,-90.113984,43.932836,25144.9306,,,NA,NA,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Cheney, L.S.",v0055735WIS,22,6,1894,USA,WISCONSIN,Marathon,,"Valley of the Wisconsin River, near Granite Heights.",-89.757823,44.898036,35689.11878,,,NA,NA,1
Fraxinus americana,WIS,wisc_herb_scrape.R,"Cheney, L.S.",v0138705WIS,25,6,1894,USA,WISCONSIN,Taylor,Goodrich,,-90.504853,45.211656,28349.71433,,,NA,NA,1
Alnus incana (L.) Moench ssp. rugosa (Du Roi) Clausen,UConn,GBIF Search,C.K. Averill,CONN00017263,2,10,1894,USA,MAINE,Hancock,NA,Mount Desert,-68.32833,44.33305,NA,NA,NA,NA,NA,0
Alnus incana,YPM,GBIF Search,M. F. Starmer,YPM CBS 023560,5,5,1894,USA,CONNECTICUT,Hartford,NA,Rocky Hill,-72.6633,41.6571,NA,NA,NA,NA,NA,0
Alnus incana,YPM,GBIF Search,M. F. Starmer,YPM CBS 023559,5,5,1894,USA,CONNECTICUT,Hartford,NA,Rocky Hill,-72.6633,41.6571,NA,NA,NA,NA,NA,0
Hamamelis virginiana,US,GBIF Search,C. Waters,216910,20,10,1894,USA,MARYLAND,Baltimore,NA,Orange Grove,-76.75111,39.24278,NA,NA,NA,NA,NA,0
Alnus incana rugosa,MIN,http://search.bellmuseum.umn.edu/,Anonymous,97281,15,6,1895,USA,MINNESOTA,Goodhue,,,-92.716,44.406178,24979.01564,Cannon Falls.,,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Kellerman, W.A.",346472,11,5,1895,USA,OHIO,Franklin,Alum Creek,,-83.008258,39.969447,20946.26329,Near Columbus,,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Kellerman, W.A.",346549,21,9,1895,USA,OHIO,Holmes,Killbuck,,-81.929869,40.565309,18663.98311,,,NA,NA,1
Hamamelis virginiana,OS,http://herbarium.osu.edu/,"Dick, W.M.",351320,19,5,1895,USA,OHIO,Lorain,Oak Point,,-82.179722,41.438805,20121.46146,,,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Kellerman, W.A.",346480,26,8,1895,USA,OHIO,Meigs,Pomeroy,,-82.028397,39.089807,18830.32826,,,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Kellerman, W.A.",346513,3,7,1895,USA,OHIO,Summit,Silver Lake,,-81.534936,41.121851,18446.60679,,,NA,NA,1
Hamamelis virginiana,CM,CM Collection Manager,"Guttenberg, G.",NA,8,6,1895,USA,PENNSYLVANIA,Allegheny,NA,NA,-79.98092,40.46892,24533.38859,"Howards Run, Mifflin Township",,NA,NA,1
Hamamelis virginiana,CM,CM Collection Manager,"Shafer, J.A.",NA,,NA,1895,USA,PENNSYLVANIA,Allegheny,NA,NA,-79.98092,40.46892,24533.38859,Natrona,,NA,NA,1
Fraxinus americana,CM,CM Collection Manager,"Guttenberg, G.",NA,26,5,1895,USA,PENNSYLVANIA,Allegheny,NA,NA,-79.98092,40.46892,24533.38859,Sharpsburg,,NA,NA,1
Alnus incana,CM,CM Collection Manager,"Graves, J.A.",NA,22,9,1895,USA,PENNSYLVANIA,Susquehanna,NA,NA,-75.800969,41.819665,26054.84654,West Susquehanna,,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"True, R.H.",v0006456WIS,23,9,1895,USA,WISCONSIN,Sauk,Lake Delton,Mirror Lake,-89.943329,43.427998,26172.71727,,forming thickets,NA,NA,1
Alnus incana (L.) Moench ssp. rugosa (Du Roi) Clausen,UConn,GBIF Search,H.H. Taylor,CONN00017255,20,8,1895,USA,NEW HAMPSHIRE,Coos,NA,"Crawford House, Carroll",-71.41333,44.21944,20000,NA,NA,NA,NA,0
Alnus incana (L.) Moench ssp. rugosa (Du Roi) Clausen,UConn,GBIF Search,W.W. Eggleston,CONN00017417,21,4,1895,USA,VERMONT,Rutland,NA,Rutland,-72.97972,43.60888,NA,NA,NA,NA,NA,0
Alnus serrulata var. vulgaris,US,GBIF Search,NA,260102,31,3,1895,USA,DISTRICT OF COLUMBIA,District of Columbia,NA,North of Rock Creek near Pierces Mill Rd. Rock Creek Park & vicinity,-77.05139,38.94,NA,NA,NA,NA,NA,0
Fraxinus americana L.,MO,GBIF Search,Collector Unknown,3500587,15,8,1895,USA,MISSOURI,Boone,NA,Columbia,-92.33,38.95,NA,NA,NA,NA,NA,0
Fraxinus americana,US,GBIF Search,G. Sudworth,478762,16,7,1895,USA,DISTRICT OF COLUMBIA,District of Columbia,NA,Seaton Park,-77.01667,38.88972,NA,NA,NA,NA,NA,0
Fraxinus americana,US,GBIF Search,G. Sudworth,478764,4,5,1895,USA,DISTRICT OF COLUMBIA,District of Columbia,NA,Seaton Park,-77.01667,38.88972,NA,NA,NA,NA,NA,0
Fraxinus americana,US,GBIF Search,G. Sudworth,478763,4,5,1895,USA,DISTRICT OF COLUMBIA,District of Columbia,NA,Seaton Park,-77.01667,38.88972,NA,NA,NA,NA,NA,0
Fraxinus americana var. biltmoreana,US,GBIF Search,NA,260319,2,6,1895,USA,MARYLAND,Prince George's,NA,Marshall Hall,-77.09833,38.6825,NA,NA,NA,NA,NA,0
Fraxinus americana var. biltmoreana,US,GBIF Search,NA,310207,2,6,1895,USA,MARYLAND,Prince George's,NA,Marshall Hall,-77.09833,38.6825,NA,NA,NA,NA,NA,0
Fraxinus americana,US,GBIF Search,G. Sudworth,478761,10,8,1895,USA,DISTRICT OF COLUMBIA,District of Columbia,NA,NA,-77.03667,38.895,NA,NA,NA,NA,NA,0
Fraxinus americana,YPM,GBIF Search,C. H. Bissell,YPM CBS 029499,30,5,1895,USA,CONNECTICUT,Hartford,NA,Berlin,-72.776,41.6112,NA,NA,NA,NA,NA,0
Hamamelis virginiana,US,GBIF Search,NA,310961,26,10,1895,USA,MARYLAND,Montgomery,NA,Great Falls C. & O. Canal,-77.25417,38.99861,NA,NA,NA,NA,NA,0
Hamamelis virginiana,US,GBIF Search,NA,260200,23,3,1895,USA,MARYLAND,Montgomery,NA,High Island C. & O. Canal,-77.12611,38.94361,NA,NA,NA,NA,NA,0
Hamamelis virginiana,US,GBIF Search,NA,234659,26,10,1895,USA,MARYLAND,Montgomery,NA,Great Falls C. & O. Canal,-77.25417,38.99861,NA,NA,NA,NA,NA,0
Hamamelis virginiana,US,GBIF Search,J. King,477168,20,7,1895,USA,DISTRICT OF COLUMBIA,District of Columbia,NA,Washington DC area,-77.03667,38.895,NA,NA,NA,NA,NA,0
Hamamelis virginiana,US,GBIF Search,G. Sudworth,477164,18,7,1895,USA,DISTRICT OF COLUMBIA,District of Columbia,NA,Agricultural grounds,-77.03056,38.88917,NA,NA,NA,NA,NA,0
Hamamelis virginiana,US,GBIF Search,NA,641697,26,6,1895,USA,MARYLAND,Montgomery,NA,Damascus,-77.20417,39.28833,NA,NA,NA,NA,NA,0
Hamamelis virginiana L.,F,GBIF Search,W. S. Moffatt,431149,27,7,1895,USA,ILLINOIS,Cook,NA,Chicago,-87.65,41.85,NA,NA,NA,NA,NA,0
Hamamelis virginiana L.,F,GBIF Search,W. S. Moffatt,86778,27,7,1895,USA,ILLINOIS,Cook,NA,Chicago,-87.65,41.85,NA,NA,NA,NA,NA,0
Rhamnus alnifolia L'H̩r.,UConn,GBIF Search,W.S. Moffatt,CONN00169461,29,6,1895,USA,INDIANA,Lake,NA,Lake County,-87.36527,41.41694,NA,NA,NA,NA,NA,0
Hamamelis virginiana,MSC,http://www.herbarium.msu.edu/,Cole,MSC0118832,18,7,1896,USA,MICHIGAN,Kent,NA,NA,-85.547446,43.032497,26424.22569,"Grand Rapids, Mich.",,NA,NA,1
Hamamelis virginiana,MSC,http://www.herbarium.msu.edu/,Fyfe,MSC0118876,7,6,1896,USA,MICHIGAN,Kent,NA,NA,-85.547446,43.032497,26424.22569,"Burton Ave. Pinery. Grand Rapids, Mich.",,NA,NA,1
Hamamelis virginiana,MSC,http://www.herbarium.msu.edu/,Shaddick,MSC0118876,7,6,1896,USA,MICHIGAN,Kent,NA,NA,-85.547446,43.032497,26424.22569,"Burton Ave. Pinery. Grand Rapids, Mich.",,NA,NA,1
Hamamelis virginiana,MSC,http://www.herbarium.msu.edu/,Dodge,MSC0118904,23,6,1896,USA,MICHIGAN,St. Clair,NA,NA,-82.668913,42.928803,24383.32354,"St. Clair Co., Mich.",Borders of woods and in open ground.,NA,NA,1
Alnus incana rugosa,MIN,http://search.bellmuseum.umn.edu/,"Campbell, Jennie, E.",97273,1,7,1896,USA,MINNESOTA,Stearns,,,-94.610482,45.555235,33276.17568,"Braun's Farm, St. Cloud. Stearns Co.",,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Kellerman, W.A.",346524,30,6,1896,USA,OHIO,Belmont,Barnesville,,-80.967727,40.017682,20945.08921,,,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Kellerman, W.A.",346531,23,5,1896,USA,OHIO,Coshocton,Coshocton,,-81.930112,40.29672,21561.55905,,,NA,NA,1
Hamamelis virginiana,OS,http://herbarium.osu.edu/,"Selby, A.D.",351266,3,11,1896,USA,OHIO,Erie,Ohio Agricultural Experimental Station,,-82.525897,41.554006,14401.00917,Wooster,,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Wright, M.J.",346622,19,5,1896,USA,OHIO,Franklin,Columbus,,-83.008258,39.969447,20946.26329,West Columbus,,NA,NA,1
Hamamelis virginiana,OS,http://herbarium.osu.edu/,"Kellerman, W.A.",351287,1,7,1896,USA,OHIO,Guernsey,Washington Twp.,,-81.497875,40.056665,20749.83908,Also collected by Victor Jones,,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Kellerman, W.A.",346554,1,7,1896,USA,OHIO,Guernsey,Washington Twp.,,-81.497875,40.056665,20749.83908,,,NA,NA,1
Hamamelis virginiana,OS,http://herbarium.osu.edu/,"Day, M.E.",351313,30,5,1896,USA,OHIO,Lorain,Elyria,,-82.179722,41.438805,20121.46146,,,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Dick, W.M.",346567,4,6,1896,USA,OHIO,Lorain,Black River,,-82.179722,41.438805,20121.46146,,,NA,NA,1
Hamamelis virginiana,OS,http://herbarium.osu.edu/,"Kellerman, W.A.",351294,0,1,1896,USA,OHIO,Lorain,Amherst,,-82.179722,41.438805,20121.46146,North,,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Kellerman, W.A.",346510,29,6,1896,USA,OHIO,Monroe,Malaga Twp.,,-81.090658,39.725969,19383.11414,,,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Kellerman, W.A.",346509,28,6,1896,USA,OHIO,Monroe,Seneca Twp.,,-81.090658,39.725969,19383.11414,,,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Kellerman, W.A.",346507,26,6,1896,USA,OHIO,Morgan,Bloom Twp.,,-81.861699,39.624946,18528.54888,,,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Kellerman, W.A.",346478,26,6,1896,USA,OHIO,Morgan,Bloom Twp.,,-81.861699,39.624946,18528.54888,,,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Kellerman, W.A.",346506,27,6,1896,USA,OHIO,Noble,Sharon Twp.,,-81.452604,39.767232,18114.32534,,,NA,NA,1
Alnus incana subsp. rugosa,OS,http://herbarium.osu.edu/,"Wilkinson, E.",283065,0,4,1896,USA,OHIO,Richland,Mansfield,,-82.542715,40.774167,20206.65052,"Collected ""April, Aug, 1895""",,NA,NA,1
Alnus incana subsp. rugosa,OS,http://herbarium.osu.edu/,"Wilkinson, E.",283049,0,4,1896,USA,OHIO,Richland,Mansfield,,-82.542715,40.774167,20206.65052,,,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Cheney, L.S.",v0006296WIS,23,7,1896,USA,WISCONSIN,Ashland,Long Island,Lake Superior,-90.665154,46.54629,29352.11283,,,NA,NA,1
Hamamelis virginiana L.,ALTA-VP COLLECTION UA,GBIF Search,"McCalla, William C.",58936,10,7,1896,Canada,ONTARIO,NA,NA,NA,-79.253334,43.165554,NA,NA,NA,NA,NA,0
Alnus serrulata var. vulgaris,US,GBIF Search,E. Steele,363210,2,4,1896,USA,DISTRICT OF COLUMBIA,District of Columbia,NA,Broad Branch Rock Creek Park & vicinity,-77.04917,38.94389,NA,NA,NA,NA,NA,0
Alnus serrulata,US,GBIF Search,E. Steele,363211,2,4,1896,USA,VIRGINIA,Fairfax,NA,Great Falls also Broad Branch C. & O. Canal,-77.28861,38.99806,NA,NA,NA,NA,NA,0
Fraxinus americana L.,UConn,GBIF Search,NA,CONN00127657,3,5,1896,USA,CONNECTICUT,New Haven,NA,"Tranquility Farm, Middlebury",-73.13916,41.53027,20000,NA,NA,NA,NA,0
Fraxinus americana L.,UConn,GBIF Search,NA,CONN00151706,16,7,1896,USA,CONNECTICUT,New Haven,NA,"Tranquility Farm, Middlebury",-73.13916,41.53027,20000,NA,NA,NA,NA,0
Hamamelis virginiana,US,GBIF Search,NA,3259065,10,5,1896,USA,DISTRICT OF COLUMBIA,District of Columbia,NA,Rock Creek Rock Creek Park and vicinity,-77.0575,38.89944,NA,NA,NA,NA,NA,0
Hamamelis virginiana,US,GBIF Search,E. Steele,363695,11,4,1896,USA,DISTRICT OF COLUMBIA,District of Columbia,NA,Chain Bridge and Plummers Island,-77.11444,38.93,NA,NA,NA,NA,NA,0
Hamamelis virginiana,YPM,GBIF Search,F. Wilson,YPM CBS 017158,25,10,1896,USA,CONNECTICUT,Middlesex,NA,Brookside,-72.5892,41.5989,NA,NA,NA,NA,NA,0
Hamamelis virginiana,YPM,GBIF Search,F. Wilson,YPM YU 052236,25,10,1896,USA,CONNECTICUT,Middlesex,NA,Steven's pasture,-72.5892,41.5989,NA,NA,NA,NA,NA,0
Hamamelis virginiana,YPM,GBIF Search,C. B. Graves,YPM CBS 017165,17,9,1896,USA,CONNECTICUT,New London,NA,Waterford,-72.1476,41.3707,NA,NA,NA,NA,NA,0
Hamamelis virginiana L.,F,GBIF Search,A. Chase,1564182,12,10,1896,USA,ILLINOIS,Cook,NA,Evanston,-87.6833,42.0333,NA,NA,NA,NA,NA,0
Hamamelis virginiana L.,F,GBIF Search,A. Chase,100199,12,10,1896,USA,ILLINOIS,Cook,NA,Chicago,-87.65,41.85,NA,NA,NA,NA,NA,0
Hamamelis virginiana L.,UConn,GBIF Search,John Hendley Barnhart,CONN00019621,4,9,1896,USA,NEW YORK,Ulster,NA,"Modena, Plattekill",-74.10305,41.66833,20000,NA,NA,NA,NA,0
Hamamelis virginiana,CM,CM Collection Manager,"Vail, A.M.",NA,29,8,1897,USA,MASSACHUSETTS,Berkshire,NA,NA,-73.213948,42.375314,27642.21191,vicinity of Tyringham,,NA,NA,1
Alnus incana,BKL,bbg_herb_scrape.R,"Dautun, H.",174124,NA,4,1897,USA,NEW JERSEY,Bergen,Cresskill,,-74.074522,40.95909,13859.90176,NA,NA,NA,NA,1
Alnus rugosa,BKL,bbg_herb_scrape.R,"Dautun, H.",174124,NA,4,1897,USA,NEW JERSEY,Bergen,Cresskill,,-74.074522,40.95909,13859.90176,NA,NA,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Kellerman, W.A.",346535,26,8,1897,USA,OHIO,Champaign,Urbana,,-83.767542,40.132759,18799.00879,,,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Stair, L.D.",346530,18,6,1897,USA,OHIO,Cuyahoga,Rocky River,,-81.724217,41.760392,19414.34436,,,NA,NA,1
Hamamelis virginiana,OS,http://herbarium.osu.edu/,"Fullmer, E.L.",351289,12,10,1897,USA,OHIO,Franklin,Columbus,,-83.008258,39.969447,20946.26329,,,NA,NA,1
