"SpeciesName","HerbariumCode","Source","Collector","RecordNumber","CollectionDay","CollectionMonth","CollectionYear","Country","Admin1","Admin2","Admin3","Locality","Longitude","Latitude","EcologyNotes"
"Rhamnus alnifolia","WIS","wisc_herb_scrape.R","Iltis, Hugh H.","v0161181WIS","16","6","1968","USA","Wisconsin","Richland","Hub City","N of Hub City.","0","0",""
"Rhamnus alnifolia","WIS","wisc_herb_scrape.R","Fassett, N.C.","v0161182WIS","23","5","1931","USA","Wisconsin","Richland","Hub City","","0","0",""
"Rhamnus alnifolia","WIS","wisc_herb_scrape.R","Pohl, Richard W.","v0161183WIS","7","10","1938","USA","Wisconsin","Washington","West Bend","N end of Silver Lake","0","0","Low shrubs, 2-4ft. Few."
"Rhamnus alnifolia","WIS","wisc_herb_scrape.R","Fassett, N.C.","v0161184WIS","30","5","1931","USA","Wisconsin","Waukesha","Big Bend","Martin's Woods","0","0",""
"Rhamnus alnifolia","WIS","wisc_herb_scrape.R","Cheney, L.S.","v0161185WIS","21","5","1925","USA","Wisconsin","Waukesha","Waukesha","","0","0",""
"Rhamnus alnifolia","WIS","wisc_herb_scrape.R","Liesner, Ronald L.","v0161186WIS","23","5","1964","USA","Wisconsin","Shawano","Bonduel","4mi. S of Bonduel.","0","0","Occasional."
"Rhamnus alnifolia","WIS","wisc_herb_scrape.R","Iltis, Hugh H.","v0161187WIS","10","7","1959","USA","Wisconsin","Waupaca","Iola","W shore of Grass Lake, 5mi. N of Iola.","0","0",""
"Rhamnus alnifolia","WIS","wisc_herb_scrape.R","Ruesch, Gordon","v0161188WIS","25","5","1958","USA","Wisconsin","Taylor","","[NE of Medford]","0","0",""
"Rhamnus alnifolia","WIS","wisc_herb_scrape.R","Davis, J.J.","v0161189WIS","26","5","1886","USA","Wisconsin","Racine","Racine","","0","0",""
"Rhamnus alnifolia","WIS","wisc_herb_scrape.R","Hansen, H.P.","v0161190WIS","9","7","1930","USA","Wisconsin","Richland","Sextonville","","0","0",""
"Rhamnus alnifolia","WIS","wisc_herb_scrape.R","Honey, E.E.","v0161191WIS","20","6","1934","USA","Wisconsin","Menominee","Keshena","N of Keshena. [orig. Shawano Co. -now Menominee Co.]","0","0",""
"Rhamnus alnifolia","WIS","wisc_herb_scrape.R","Goessl, Chas.","v0161192WIS","29","5","1909","USA","Wisconsin","Sheboygan","Sheboygan","Sheboygan Marsh","0","0","Additional collection date: June 19 1909."
"Rhamnus alnifolia","WIS","wisc_herb_scrape.R","Hartley, Thomas G.","v0161193WIS","5","6","1956","USA","Wisconsin","Trempealeau","Arcadia","Bordering Tamarack Creek [E of Dodge]","0","0","Low shrub, about 3' tall."
"Rhamnus alnifolia","WIS","wisc_herb_scrape.R","Warnes, Barbara A.","v0161194WIS","22","5","1971","USA","Wisconsin","Jefferson","Lake Mills","NW shore of Bean Lake [SW of Lake Mills]","0","0",""
"Rhamnus alnifolia","WIS","wisc_herb_scrape.R","Marks, J.B.","v0161195WIS","13","7","1939","USA","Wisconsin","Vernon","Coon Valley","","0","0",""
"Rhamnus alnifolia","WIS","wisc_herb_scrape.R","Cheney, L.S.","v0161196WIS","24","6","1893","USA","Wisconsin","Vilas","Conover","Valley of the Wisconsin River near Conover.","0","0",""
"Rhamnus alnifolia","WIS","wisc_herb_scrape.R","Frelich, Lee","v0161227WIS","27","5","1977","USA","Wisconsin","Door","Ellison Bay","4mi. E of Ellison Bay.","0","0","Locally abundant."
"Rhamnus alnifolia","WIS","wisc_herb_scrape.R","Alverson, William S.","v0161228WIS","30","6","1979","USA","Wisconsin","Douglas","Solon Springs","NE end of Upper St. Croix Lake, SE of St. Croix Creek, N of public boat landing and W of CTH A, ca. 3mi. N of Solon Springs, ca. 2mi. E of Hwy 53.","0","0","Shrub to 4' tall."
"Rhamnus alnifolia","WIS","wisc_herb_scrape.R","Cochrane, Theodore S.","v0161229WIS","30","6","1984","USA","Wisconsin","Waushara","Wautoma","Bass Lake, E of Hwy 22, S of CTH YY, 5mi. due S of Wautoma.","0","0",""
"Rhamnus alnifolia","WIS","wisc_herb_scrape.R","Nee, Mike","v0161230WIS","15","5","1977","USA","Wisconsin","Trempealeau","","Part of Tamarack Creek State Wildlife Area, 7mi. SE of Arcadia.","0","0","Scattered, apprently rare. Stems less than 0.5m tall."
"Rhamnus alnifolia","WIS","wisc_herb_scrape.R","Cochrane, Theodore S.","v0161231WIS","8","6","1995","USA","Wisconsin","Waushara","Wautoma","Bass Lake, E of Wis. Hwy 22, 3900-4200ft. S of CTH YY, 5mi. due S of Wautoma.","0","0","(incl. S. candida, S. pedicellaris), Drosera rotundifolia, Pedicularis lanceolata, Hypericum kalmianum (rare), Viola nephrophylla, Utricularia intermedia, Cisium muticum, Aster borealis. Local."
"Rhamnus alnifolia","WIS","wisc_herb_scrape.R","Stanton, Hope","v0161232WIS","14","5","1976","USA","Wisconsin","Waukesha","","","0","0","Small greensih fl. Small shrub 2-4ft. high."
"Rhamnus alnifolia","WIS","wisc_herb_scrape.R","Nee, Mike","v0178386WIS","7","8","1971","USA","Wisconsin","Ashland","Butternut","Along Hwy 13, 0.8mi. S of intersections with CTH S, about 0.25mi. S of Butternut","0","0",""
"Rhamnus alnifolia","WIS","wisc_herb_scrape.R","Piehl, Martin A.","v0178387WIS","11","5","1968","USA","Wisconsin","Taylor","Ford","","0","0","Shrub ca. 18in. tall."
"Rhamnus alnifolia","WIS","wisc_herb_scrape.R","Thompson, Kathy L.","v0178388WIS","1","7","1991","USA","Wisconsin","Trempealeau","","Tamarack Creek Bog State Natural Area (60) within Tamarack Creek Wildlife Area. 6mi N of Centerville. Southern segment of SNA near CTH F","0","0",""
"Rhamnus alnifolia","WIS","wisc_herb_scrape.R","LeBouton, Joseph","v0178389WIS","14","7","1994","USA","Wisconsin","Vilas","","Ontonogon River, between Tenderfoot Lake and Palmer Lake","0","0",""
"Rhamnus alnifolia","WIS","wisc_herb_scrape.R","Kamps, Rachel","v0178390WIS","23","5","1977","USA","Wisconsin","Washington","Myra","0.5mi. S of CTH I on CTH M, Trenton Twp. [just SE of Myra]","0","0",""
"Rhamnus alnifolia","WIS","wisc_herb_scrape.R","Judziewicz, Emmet J.","v0208511WIS","18","6","1998","USA","Wisconsin","Door","Detroit Island","Near S tip of island.","0","0","Locally common."
"Rhamnus alnifolia","WIS","wisc_herb_scrape.R","Iltis, Hugh H.","v0213561WIS","30","6","1964","USA","Wisconsin","Florence","","Slope at S end of Pickerel Lake","0","0","Common, 3-6 dm tall shrub."
"Rhamnus alnifolia","WIS","wisc_herb_scrape.R","Cochrane, Theodore S.","v0223328WIS","23","6","1994","USA","Wisconsin","Door","Baileys Harbor","N edge of Mud Lake State Wildlife Area, 700 ft. S of Lime Kiln Rd., 1.8 mi. due SW of North Bay, 5.0 mi. due N of Bailey's Harbor [R24E - original in error]","0","0",""
"Rhamnus alnifolia","WIS","wisc_herb_scrape.R","Laatsch, Janeen R.","v0225468WIS","18","6","2004","USA","Wisconsin","Green Lake","","White River Prairie Tamaracks SNA","0","0",""
"Rhamnus alnifolia","WIS","wisc_herb_scrape.R","Peterson, Ursula C.","v0240902WIS","8","7","1984","USA","Wisconsin","Door","Washington Island","Coffee Swamp, north-central part of island, N of CTH W","0","0",""
"Rhamnus alnifolia","WIS","wisc_herb_scrape.R","Dobberpuhl, June M.","v0257955WIS","26","5","1987","USA","Wisconsin","Grant","Glen Haven","Chase Creek Algific Slope 3, above tributary of Chase Creek, 1.7mi (air) NE of Glen Haven; Glen Haven N on Dugway Rd to Chase Creek; 2mi upstream on S fork. 42.5028N 91.0242W","-91.02","42.5",""
"Rhamnus alnifolia","WIS","wisc_herb_scrape.R","Fewless, Gary","v0258188WIS","15","6","1989","USA","Wisconsin","Door","Washington Island","Washington Island-- Jackson Harbor; Washington Twp.","0","0",""
"Rhamnus alnifolia","WIS","wisc_herb_scrape.R","Garske, Steven C.","v0258268WIS","23","7","2009","USA","Wisconsin","Ashland","","Conifer swamp N of Hennes Road/FR 351. 46.179197������N, 90.652708������W (WGS84).","-90.65","46.17","Locally abundant. (UWSP, WIS)"
"Rhamnus alnifolia","WIS","wisc_herb_scrape.R","Cochrane, Theodore S.","v0259643WIS","25","7","1992","USA","Wisconsin","Sawyer","Hayward","Kissick Alkaline Bog Lake SNA (No. 191), NW end of Kissick Lake, 0.8 mi. E of Washburn Co. line, 3 mi. due W of Hayward on (N of) Country Hill Rd.","0","0",""
"Rhamnus alnifolia","WIS","wisc_herb_scrape.R","Swagel, Kevin A.","v0260829WIS","5","7","1986","          ","Wisconsin","Door","Gibraltar","Bog N of CTH EE","-87.22","45.07","Low shrub. Shrub to 2.5 ft.; dark berries."
"Rhamnus alnifolia","WIS","wisc_herb_scrape.R","Swagel, Kevin A.","v0261294WIS","21","6","1991","USA","Wisconsin","Door","Jacksonport","Small boggy lake 0.25 mile N of Clark Lake Drive and 0.25 mile W of Cave Point Drive NE of Clark Lake","-87.19","44.94","Common erect shrub to 4 ft. tall. Green immature fruits growing in umbels from leaf axils."
"Rhamnus alnifolia","WIS","wisc_herb_scrape.R","Sohmer, S.H.","v0261443WIS","17","5","1969","USA","Wisconsin","Chippewa","New Auburn","Edge of Rt. 53 about 3 mi. S of New Auburn","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Koeppen, Robert C.","00001414MAD","25","3","1972","USA","Wisconsin","Dane","Blue Mounds","Quisling Tract N of Blue Mounds","0","0","quot;White ashquot;. No wood."
"Fraxinus americana","WIS","wisc_herb_scrape.R","Hiller, C.H.","00001415MAD","9","5","1966","USA","Wisconsin","Grant","Boscobel","Near Boscobel","0","0","quot;White ashquot;.  DBH: 13 in.; Ht: 78 ft. Voucher for anatomical study."
"Fraxinus americana","WIS","wisc_herb_scrape.R","Nee, Mike","00001416MAD","8","9","1974","USA","Wisconsin","Richland","Viola","3 miles N of Viola; Tunnelville Yew Relic","0","0","Small tree.  Leaves turning purple."
"Fraxinus americana","WIS","wisc_herb_scrape.R","Fahrney, Brian","SUWS013873","14","9","1996","USA","Wisconsin","Douglas","Superior","","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Tanton, Corey","SUWS016835","25","3","2002","USA","Wisconsin","Douglas","South Range","Amnicon Falls State Park [South Range]","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Tanton, Corey","SUWS016836","5","4","2002","USA","Wisconsin","Douglas","Superior","Superior Municipal Forest","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Tanton, Corey","SUWS016840","5","4","2002","USA","Wisconsin","Douglas","Superior","Superior Municipal Forest","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Tanton, Corey","SUWS016846","9","4","2002","USA","Wisconsin","Douglas","Superior","Wisconsin Point","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Trick, Joel A.","UWGB11451","9","7","1982","USA","Wisconsin","Brown","Green Bay","SCHMITT PARK","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Trick, Joel A.","UWGB11457","15","6","1982","USA","Wisconsin","Brown","Rockland","","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Freckmann, Robert W.","UWGB11765","8","6","1977","USA","Wisconsin","Portage","Whiting","","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Fewless, Gary","UWGB12176","3","7","1983","USA","Wisconsin","Door","Baileys Harbor","TOFT","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Exxon","UWGB12743","14","6","1978","USA","Wisconsin","Forest","Crandon","CRANDON","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Schroeder, D.J.","UWGB15486","12","5","1985","USA","Wisconsin","Oconto","Morgan","","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Kruschke, Emil P.","UWGB6637","12","9","1939","USA","Wisconsin","Sheboygan","Lyndon","","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Trick, Joel A.","UWGB6947","6","5","1980","USA","Wisconsin","Brown","Scott","CELTIS SITE","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Trick, Joel A.","UWGB7642","22","9","1980","USA","Wisconsin","Brown","Scott","CELTIS SITE","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Trick, Joel A.","UWGB8913","15","8","1981","USA","Wisconsin","Brown","Green Bay","UWGB","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Trick, Joel A.","UWGB9136","27","7","1981","USA","Wisconsin","Brown","Green Bay","","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Wallander, Rosie","UWGB9463","21","7","1981","USA","Wisconsin","Manitowoc","Rockland","BULLHEAD LAKE","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Mueller, Irene M.","uwpl001276","13","5","1942","USA","Wisconsin","Grant","Platteville","College [University of Wisconsin-Platteville]","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Mueller, Irene M.","uwpl001277","13","5","1942","USA","Wisconsin","Grant","Platteville","College [University of Wisconsin-Platteville]","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Mueller, Irene M.","uwpl001278","13","5","1942","USA","Wisconsin","Grant","Platteville","College [University of Wisconsin-Platteville]","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Tenney, Howard","uwpl001279","NA","NA","NA","USA","Wisconsin","Grant","","","0","0","Collection date: Sep. 1949."
"Fraxinus americana","WIS","wisc_herb_scrape.R","Norton, Betty","uwpl002014","NA","NA","NA","USA","Wisconsin","Grant","Platteville","Southwest Wis.","0","0","Collection date: Oct. 1954."
"Fraxinus americana","WIS","wisc_herb_scrape.R","Wagner, Russel O.","uwpl002015","8","7","1947","USA","Wisconsin","Jefferson","Lake Mills","Whiting's Woods [4mi E of Lake Mills]","0","0","[Co. record - probably needs redetermination before accepting as good record]"
"Fraxinus americana","WIS","wisc_herb_scrape.R","Smith, Tom","uwpl002016","18","9","1965","USA","Wisconsin","Monroe","Kendall","3mi SW of Kendall","0","0","[Co. record - probably needs redetermination before accepting as good record]"
"Fraxinus americana","WIS","wisc_herb_scrape.R","Morgan, Terence","uwpl004032","30","9","1975","USA","Wisconsin","Grant","Platteville","Lilly St. amp; Valley Rd.","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Hagge, Bob","uwpl006625","26","6","1983","USA","Wisconsin","Grant","Potosi","Dog Tail Rd., 1.2mi SW of CTH U","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Olson, Robert L.","uwpl006628","26","6","1983","USA","Wisconsin","Grant","Potosi","Dog Tail Rd., 1.2mi SW of CTH U","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Kapp, J.","uwpl08409","10","8","2000","USA","Wisconsin","Grant","Potosi","5172 CTH B","0","0","Tree with long, thin fruits. [Original det. as  Fraxinus biltmoreana L. with quot;? americanaquot; written in pencil]"
"Fraxinus americana","WIS","wisc_herb_scrape.R","Freckmann, Robert W.","UWSP003918","26","6","1960","USA","Wisconsin","Milwaukee","Milwaukee","N.Humbolt Ave., E.Keefe Ave.","0","0","3 m high."
"Fraxinus americana","WIS","wisc_herb_scrape.R","Freckmann, Robert W.","UWSP012212","18","6","1970","USA","Wisconsin","Wood","Arpin","Powers Bluff County Park.","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Freckmann, Robert W.","UWSP012627","3","7","1968","USA","Wisconsin","Sheboygan","Mitchell","","0","0","Common."
"Fraxinus americana","WIS","wisc_herb_scrape.R","Meyer, Greg","UWSP013476","6","9","1970","USA","Wisconsin","Oneida","","On corner of STH 8 and Pergonde Road.","0","0","Abundant, 20' high."
"Fraxinus americana","WIS","wisc_herb_scrape.R","Majewski, David S.","UWSP013551","15","6","1970","USA","Wisconsin","Forest","","Camp G Lake.","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Lutz, Robert","UWSP036200","30","8","1973","USA","Wisconsin","Waushara","Warren","Willow Creek. Jerry Paulson land","0","0","tree 40-50' high."
"Fraxinus americana","WIS","wisc_herb_scrape.R","Lutz, Robert","UWSP036215","1","9","1973","USA","Wisconsin","Waushara","Wild Rose","Wisconsin State Fish Hatchery just N of Wild Rose.","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Gohlke, Dennis P.","UWSP037192","30","1","1974","USA","Wisconsin","Marquette","Neshkoro","","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Olesiak, Thomas","UWSP039115","1","6","1974","USA","Wisconsin","Rusk","Atlanta","","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Manville, Albert M.","UWSP043020","30","7","1974","USA","Wisconsin","Taylor","Pershing","Holzer Firebreak.","0","0","Tree 25' tall, moderate occurance."
"Fraxinus americana","WIS","wisc_herb_scrape.R","Krause, Steven A.","UWSP043489","14","6","1975","USA","Wisconsin","Waupaca","Harrison","CTH P just S of Co. line.","0","0","6-8 m tall, common."
"Fraxinus americana","WIS","wisc_herb_scrape.R","Bogdansky, Alvin L.","UWSP049210","1","6","1975","USA","Wisconsin","Wood","","","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Welch, Robert J.","UWSP050801","30","7","1976","USA","Wisconsin","Waupaca","","S shore of Rainbow Lake.","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Vine, Vicki K.","UWSP050932","24","6","1976","USA","Wisconsin","Dodge","Williamstown","Horicon Marsh Wildlife Area.","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Olesiak, Thomas","UWSP053820","17","7","1976","USA","Wisconsin","Milwaukee","Glendale","Glendale and vicinity, including Kletzsch Park and areas along the Milwaukee River. [R22E- original in error]","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Olesiak, Thomas","UWSP054044","5","6","1976","USA","Wisconsin","Milwaukee","Fox Point","Fox Point and Bayside. Lake Michigan","0","0","Tree 50' high."
"Fraxinus americana","WIS","wisc_herb_scrape.R","Shudarek, Joe","UWSP059041","10","6","1978","USA","Wisconsin","Washburn","Barronett","","0","0","Trees up to 40 m."
"Fraxinus americana","WIS","wisc_herb_scrape.R","Van Abel, Michael","UWSP071335","7","9","1978","USA","Wisconsin","Oconto","","","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Brownell, Kurt","UWSP079834","28","9","1980","USA","Wisconsin","La Crosse","","La Crosse River.","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Brownell, Kurt","UWSP079932","30","8","1980","USA","Wisconsin","Taylor","","","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Olesiak, Thomas","UWSP084182","10","4","1980","USA","Wisconsin","Polk","","","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Freckmann, Robert W.","UWSP100201","23","6","1986","USA","Wisconsin","Marathon","","Maple Grove Cemetery.","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Bilogan, John L.","UWSP102714","1","8","1987","USA","Wisconsin","Marathon","","Mead Wildlife Area.","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Boness, Todd","UWSP103867","12","10","1987","USA","Wisconsin","Kenosha","","","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Freckmann, Robert W.","UWSP105600","9","9","1988","USA","Wisconsin","Wood","","Powers Bluff State Park.","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Mcgrath, Chad","UWSP105832","15","9","1988","USA","Wisconsin","Marathon","Weston","150 yds S of 9909 Clearview Dr.","0","0","16quot; DBH."
"Fraxinus americana","WIS","wisc_herb_scrape.R","Freckmann, Robert W.","UWSP110146","30","8","1990","USA","Wisconsin","Marathon","","N side of Bergmann Road, 0.7 mi W of Hay Meadow Road.","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Freckmann, Robert W.","UWSP111194","7","6","1991","USA","Wisconsin","Marathon","","Along Hunters Road N of Ledebuhr Road.","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Personius, David G.","UWSP113325","1","3","1981","USA","Wisconsin","Portage","Junction City","Junction City Climax Maple Woodlot.","0","0","Tree."
"Fraxinus americana","WIS","wisc_herb_scrape.R","Lobner, Eric","UWSP116916","5","12","1992","USA","Wisconsin","Wood","","","0","0","30' off hayfield, 40m."
"Fraxinus americana","WIS","wisc_herb_scrape.R","Schaars, Katie","UWSP127048","12","9","1998","USA","Wisconsin","Clark","","","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Bogdansky, Alvin L.","UWSP128085","31","5","1998","USA","Wisconsin","Wood","","At 49 St. So. and Grove","0","0","Shade tree. [Cultivated?]"
"Fraxinus americana","WIS","wisc_herb_scrape.R","Bogdansky, Alvin L.","UWSP131454","23","8","2000","USA","Wisconsin","Wood","","Island, Wisconsin River, just north of Bole's Creek.","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Domke, Grant","UWSP136794","1","5","2002","USA","Wisconsin","Waushara","","[originally 44������02.01quot;N, 089������27.60quot;W]","-89.46","44.03",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Sather, Katie","UWSP137742","NA","NA","NA","USA","Wisconsin","Sawyer","","Next to Black Lake in Black Lake Campground. Chequamegon National Forest.","0","0","Collection date: Sep 2003."
